Step;NICE - MMD;VAE - MMD;WGAN-GP - MMD;FCPFLOW - MMD
273398;;0.2501251163267444;;
273430;0.09545307328653163;;;
273443;0.09650798995680221;;;
273446;;;;0.04663844846312604
273477;;;0.5558182224440641;
273486;;;0.562135854940518;
273487;;;0.555102616567643;
273500;;0.25370148462175823;;
273507;;;0.5188349822954504;
273517;;;0.6690749448761221;
273518;;;;0.04094504120074993
273526;;0.2562189637317387;;
273529;0.09840213801764597;;;
273530;;0.25223131957518086;;
273537;0.10366978917683278;0.25267553519873154;;
273538;;;0.6624757542064624;
273555;0.10050182419411924;;;
273560;;;0.7778767608929638;
273564;;;0.7506338253353206;
273567;;;0.7216054748060475;
273576;;0.2531991508806746;;
273586;;;;0.030621659937742796
273597;;;0.5560163317832261;
273599;;0.25273225727452897;;
273612;0.10206483061878269;;;
273615;;;0.397018374902428;
273622;0.09501358792970183;;;
273635;0.09788356654314279;;;
273649;0.09756491265548817;;;0.03184755802278283
273668;;0.2538413336652281;;
273672;0.10173346815742668;;;
273673;;;;0.03847750071148437
273688;;;0.3079099842950437;
273690;0.09833148633358468;;;
273701;;;;0.027284379620495125
273708;;;0.3073344193432368;
273710;;0.2524142261492388;;
273716;;0.2548051797506641;;
273725;;;;0.02499719435355252
273728;;;0.30235786740740234;
273742;0.09899288497145109;;;
273743;;;0.3085760072888426;
273745;;;0.3175196289667239;
273749;0.1000777269598172;;;
273758;;;;0.024038992570212248
273759;;;;0.022331321630484124
273760;0.09391390982829073;;;
273763;0.09272172262716505;;;
273776;;;0.38948151413220067;
273793;0.09952377462073969;;;0.020820618690336468
273794;;;;0.023045326107111297
273800;;0.2560659786565609;;
273804;0.10137373824251095;;0.12442759041241191;
273811;0.1147386622689156;;;
273813;0.09444513571593038;;;
273823;;0.25202972839776727;;
273837;;;0.18047647340741535;
273842;;;;0.02330730871712705
273844;;;;0.022895379519966785
273849;;;0.23011742995935114;
273850;;;;0.017488533610036328
273855;;0.25215296236661744;;
273866;0.09325227719590046;;;
273871;;0.25316216365863387;;
273879;;;0.562052014329549;
273882;;;0.5738120957248238;
273884;;;;0.021938790974930455
273908;;;;0.020631772349511635
273910;;0.24931787181349385;;
273913;;0.2505936476832271;;
273934;;;0.3778242951155395;
273935;;;;0.015649082139864934
273939;0.09518540128297759;;0.3692539590987548;
273976;;;0.2668805313914385;
273980;0.09735034443196977;;;
273993;;;;0.015733476429135806
273994;;;0.2345784969721707;
273996;0.10043228336827881;;;
274025;0.10466896473741583;;;
274031;;;0.1911508060074838;
274032;;;;0.01612095298876981
274033;0.09714261896250898;;;
274038;;0.24978977343134523;;
274043;;;;0.014440095695151478
274046;;;0.1904058766436535;
274063;;;;0.009157170976886952
274064;;0.25381683584144765;;
274072;0.09785422253901987;;;
274078;;;0.4017901077122994;
274079;;;;0.010926644278154818
274110;;;0.23448725510194213;
274116;;0.25133304835738635;;
274123;;;;0.005993896175046642
274130;;;;0.012121362705710181
274134;;;0.22961608322782245;
274147;;;;0.009270803793709037
274150;;0.25596411054936885;;
274159;;;;0.005888089908970939
274160;0.09666548302786526;;;
274164;;;0.14870955751426207;
274171;;;;0.006882984697968331
274182;;;;0.008891925379429066
274194;;;;0.009096629425886293
274213;0.0940217210830272;;;
274219;;;0.34092585375154794;
274220;;0.252762942483687;;
274226;;;;0.008383967574774998
274231;0.10378025967577387;;;
274244;;0.2545989137932807;;
274250;;;;0.007237590833547358
274256;;;;0.007319905058429832
274260;;;0.3758228488196437;
274268;;;;0.009756178308787278
274332;;;;0.005982413994466529
274334;;;0.3472166565517977;
274346;;0.25320927599078114;;
274356;;;0.31151429915636986;
274364;;0.25234715523266593;;
274366;;;0.34220859841819407;
274393;;;;0.00557408465951259
274398;;;0.4374824326251878;
274401;;0.2525143941590373;;
274411;;;0.3747610503649029;
274412;;;;0.004782447147165136
274413;;0.2504499003121634;;
274420;;0.2500519849874536;;
274423;;;0.3533587468395535;
274487;;0.25408156673163873;;
274514;;;0.19573539458580724;
274518;;;;0.003784681073095486
274530;;;;0.004689299096668598
274534;;;;0.0045424772266363656
274542;;0.25210063927323123;;
274553;;;0.1925503454938322;
274558;;;;0.00435183388873861
274576;;;;0.004182679528886957
274592;;0.25103605078624414;;
274600;;;;0.004734140159074807
274605;;;;0.005100210677465689
274623;;;;0.005184950191874482
274639;;;;0.004127209887615058
274640;;;;0.005252614555349089
274663;;0.2521344552848426;;
274668;;;;0.00902691556330959
274675;;0.2546783613931676;;
274696;;;;0.0066650113371196085
274711;;0.25095522205874077;;
274717;;;;0.005523252421455127
274731;;0.24762408151412152;;
274779;;;0.3013833199015885;
274801;;;;0.008627603213303026
274810;;;;0.008263291732464761
274819;;;;0.007509604948751525
274826;;;;0.00722681638335676
274854;;0.2512656517297247;;
274856;;0.25343870472746177;;
274868;;;0.56276463448835;
274883;;;;0.006661196190194896
274889;;;;0.01327821929454398
274890;;;0.7534316763993858;0.007964220361837193
274896;;;0.7420711412452725;
274900;;0.25176885597869747;;
274912;;0.24913919435151555;;
274935;;0.25038455967453976;;
274943;;0.25334867089039714;;
274949;;;;0.008484277630683379
274954;;;0.3140547463858365;
274956;;0.2518738122113253;;
274971;;0.2514953554379362;0.32254199699554387;
274975;;;;0.009561299397791267
274991;;;0.31517204519589037;
275007;;;0.3075143015787787;
275011;;0.25557594856570853;;
275013;;0.25315590701448754;;
275048;;;0.35822320650134687;
275057;;;0.3809074390950502;
275073;;;0.5814135710570806;
275078;;;0.6934721473056329;
275083;;;0.7719228783096218;
275089;;;;0.011921942849628997
275104;;;;0.019634281726778613
275114;;0.25069317028208427;;
275121;;;0.4936525915965242;
275139;;0.2506800565348226;;
275140;;;;0.01346180450682688
275146;;0.2517847342476105;;0.020766534225109434
275153;;0.25194348970642033;;
275186;;0.2522174271405444;;
275208;;;;0.013015414891888621
275215;;;;0.01653931527494601
275267;;;;0.011181445081309693
275269;;;;0.014316415176400032
275270;;;;0.012607504445874884
275288;;;;0.010740373727815111
275314;;0.2516929346705765;;
275332;;;;0.010072091425888274
275360;;;;0.01865700475256693
275362;;;;0.01828330256807409
275409;;0.2548204269980765;;
275410;;0.252659780041931;;
275418;;;;0.01540767685975808
275421;;;;0.012344774899595401
275422;;;0.3853123135123734;
275428;;0.2510335152131622;0.38921790594541095;
275429;;;0.387902712979291;
275431;;0.253462590820106;;
275443;;;0.34493057527890714;
275449;;;;0.011880122286635375
275466;;;;0.012450865042993087
275471;;;;0.012474290347920913
275488;;0.250336228122368;;
275513;;;0.3006848015144976;
275518;;0.251584384708992;;
275519;;;;0.010562457202449749
275534;;;0.3892252998660455;
275575;;;;0.012440841742044628
275582;;0.2505064729567952;;
275586;;;0.2546952004962474;
275631;;;;0.012744332364158284
275639;;0.253312332336989;;
275653;;;0.29475786839659224;
275675;;;;0.016391415677299626
275685;;0.251213992052443;;
275699;;0.25423247425777995;;
275702;;0.253289176953821;;0.016568426944226555
275705;;0.25405697303752595;;
275707;;;0.3427106399805796;
275713;;;;0.018960419688104246
275745;;0.25510116437139474;;
275747;;;;0.010315889878007023
275762;;;;0.014092647029792738
275764;;;0.21468180481044175;
275778;;0.25310369409481326;;
275780;;;0.2571751153373878;
275806;;0.24985122435645812;;
275808;;;0.2041972161826603;
275825;;;;0.015414494617576602
275837;;0.25083351418946154;;
275843;;;;0.012776327388235309
275878;;;0.217202120598461;
275911;;;;0.017036234278129836
275912;;;;0.01653731525425639
275914;;;;0.014805698112142163
275923;;0.2508679869267807;;
275966;;;;0.01949088223329265
275973;;0.2541748932965655;;
275983;;;;0.01527043180183929
275992;;;0.2962754551684921;
276013;;;;0.018182681452718286
276018;;;;0.025750016498148565
276020;;;;0.014810053600325501
276032;;;;0.021820944524937436
276036;;;0.2147793172595457;
276041;;;;0.02005209287462173
276063;;;;0.019361990827128306
276073;;0.25254804968311717;;
276088;;;;0.01750846621742208
276111;;0.2500073544913328;;
276120;;;;0.024509134772260688
276130;;;0.1828533140190819;0.019419701483264107
276156;;;0.16163674316792276;
276157;;;0.18075090665079085;
276159;;;;0.024896874661924695
276175;;;0.17779739031098973;
276187;;;0.18211074714429676;
276200;;0.25275732049028976;;
276217;;;;0.02547426826657606
276222;;;0.17087999958262445;
276227;;;;0.03365272506230299
276228;;;;0.02047111252818179
276244;;;0.3169920283666863;
276275;;;0.36781777806166904;
276302;;0.25248301804708295;;
276310;;0.2516771483106701;;
276322;;0.2534013209666397;;
276353;;;0.25720143530433015;
276374;;;0.17327172181523953;
276378;;;;0.03161232365900768
276381;;0.25315022851483904;;
276389;;;;0.020530206345554913
276428;;;0.6650685443432688;
276439;;0.2565876746134155;;
276448;;0.25291478793449773;;
276457;;0.25438864505288894;;
276462;;;0.44233991207038326;
276473;;;;0.024067822524321936
276476;;;0.2833532618048018;
276482;;;0.2690091327417218;
276484;;0.25374543873033706;;
276513;;;0.3420583761442012;
276520;;0.24965150293329907;;
276521;;0.24942966256430932;;
276548;;0.2554483906754834;;
276558;;0.25504856814726673;;
276602;;;;0.025566077042896485
276603;;;0.2084154629340117;
276616;;0.25235976958168327;;
276624;;;;0.03791936717573119
276634;;0.2545930342391629;;
276636;;;;0.027060240663875135
276642;;;;0.033636967840631415
276664;;;0.2254226074297464;
276682;;;;0.03828286384648705
276689;;0.256094218879382;;
276690;;;0.2568549794250937;
276707;;;0.26174409247090824;
276716;;;;0.039946164201598244
276728;;;;0.03278372090168591
276730;;;;0.03731261483910475
276733;;;0.21042149683291633;
276738;;;;0.033832576236072165
276745;;;0.25085642040907963;
276755;;0.2519311407318412;;
276769;;0.2524825549526659;;
276773;;0.2513619430240661;;
276796;;0.2521740510776447;;
276804;;;0.8535904795248832;
276815;;0.253438552784675;;
276829;;;;0.038672676116511706
276840;;;0.46226724428097354;
276855;;0.24833396196019009;;0.03440748965780416
276856;;;0.39872431655424;
276866;;;0.271015807745305;
276874;;;0.2904639992454082;
276879;;;;0.029075301129990905
276896;;;0.3222655674198376;
276897;;0.2520443281784903;;
276923;;;0.30746885955759873;
276927;;;0.30792252901299255;
276932;;;;0.03193687847132476
276933;;;0.3049115200843153;
276944;;0.2521468712274588;;0.03458834289429924
276977;;;;0.04125527824666153
276978;;;;0.03257074457270237
276995;;;0.718975285741508;
277001;;;;0.031842070385563415
277008;;;;0.03384409221002982
277041;;0.2534690262080903;;
277048;;0.24934080927257196;;
277049;;0.2537029120498562;;
277097;;;0.41923060809018686;
277098;;;0.39708118295879224;
277101;;;;0.035635629536791225
277119;;;0.26299643827566277;
277121;;0.25343241947506145;;
277123;;;0.2619006205624581;
277128;;0.25160719583790025;;
277140;;;;0.03408418594108609
277147;;0.25237795050551837;;
277193;;;;0.03605142655344851
277197;;0.25170474443396906;;
277201;;;;0.04196616960808075
277209;;;;0.036784459083705756
277218;;;;0.03596052208092182
277222;;0.25395709667486277;;
277234;;;0.28536458826738265;
277248;;;;0.03582375936368898
277251;;0.25391938768155686;;
277253;;0.25244442485893637;;
277255;;;0.4257294361387872;
277256;;;;0.04854062816939231
277263;;;;0.03285010182514103
277268;;0.25273938498096116;;
277271;;;0.4810421455551449;
277279;;;;0.031221651011281937
277297;;0.2503502104837745;;
277299;;0.25755425903797513;;
277340;;;;0.03763583753476807
277343;;0.253825589058541;;
277377;;;0.22585185409676223;
277378;;0.2543158234699874;;
277385;;;0.23344244149399884;
277398;;;;0.034979787574513144
277436;;0.2569676570867987;;
277437;;;;0.03994947011180261
277478;;;;0.03195527331566139
277490;;;;0.03181836087003198
277493;;;0.4791169023559163;
277502;;;;0.04026091835188772
277510;;;0.5347993873356934;
277541;;;;0.033982918576757615
277585;;;0.4043808837441386;
277598;;;;0.025089051529453732
277627;;;;0.034318503497288155
277631;;;;0.03766508184522366
277653;;;;0.0319000905199629
277657;;;;0.04066789870174237
277661;;;;0.028199925100640844
277665;;;;0.03648799721454021
277670;;0.2514217238839205;;
277672;;;;0.030047725988815
277690;;;;0.030278787358617665
277700;;0.2554245592194506;;
277727;;;0.32250840229129074;
277731;;;;0.0352895063581794
277736;;;;0.041200599972836316
277742;;0.2537190468950865;;
277794;;;;0.03388821440078782
277796;;0.25594886458382593;;
277825;;;0.16315528989912909;
277835;;;;0.04425930193473082
277843;;0.25059927428728956;;
277850;;;;0.047008911407215415
277855;;;0.14457117492719507;
277857;;0.25124031710321804;;
277865;;;0.14785083291177437;
277867;;;;0.03781637131172777
277870;;;;0.028605575328339405
277886;;0.25257430680343496;;
277891;;0.2491871963058585;;
277908;;;;0.03953403336962047
277919;;;0.2604334264000394;
277922;;;0.27183476911812454;
277939;;;0.3962167435264896;
277981;;0.25336784751982;;
277988;;;0.4057447569740714;
277991;;;0.393065488661288;
277995;;;0.4095725526688463;
278002;;;0.37948587332387973;0.03972166463918925
278003;;;;0.04811276444748869
278019;;;;0.04199042194201996
278024;;0.25455806761965016;;
278047;;;0.2887348302669641;
278070;;;;0.06273283268210927
278081;;;0.23016165835985958;
278082;;;0.21843445795962124;
278093;;;;0.03944597313181741
278106;;;0.28544123118812537;
278122;;0.25114306852985435;;
278141;;0.2520387497172436;;
278144;;;;0.04763821266950241
278156;;0.2540877658550673;;
278168;;;;0.0415034965479536
278179;;;0.27787822408539076;
278183;;0.2527546799450815;;
278187;;;;0.04183471918290993
278189;;0.25017695329381584;;
278193;;;;0.04337893531938264
278205;;;0.3030197814717228;
278209;;0.2554198741600906;;
278233;;;;0.03109690480965821
278249;;0.2531673860072432;;
278273;;;;0.029410020397508507
278278;;;;0.03212290897303416
278285;;;0.25737862220148655;
278287;;;;0.03341103068200102
278306;;;0.54644010481122;
278319;;;0.5159263165646788;0.024604101788454957
278323;;;;0.024493302308383758
278324;;;0.4841606384741365;
278325;;;;0.022886791606665513
278340;;;;0.024823759697280567
278365;;0.25107159217384445;;
278369;;;0.3160776957889265;0.014335059546380369
278371;;;0.31385490188752707;
278374;;;;0.02959818173503992
278377;;;0.30365929009214687;
278383;;0.2509759606884572;;
278393;;0.2528674362154959;;
278404;;0.2515798546069923;;
278408;;0.25151601721759453;0.2887537330905269;
278415;;0.2514666246657009;;
278425;;;;0.016530934368675587
278428;;;;0.014812543219953844
278437;;0.2518846084675148;;
278439;;;0.14624488616086306;
278443;;0.2548873988355327;;
278449;;;;0.011807767960028803
278461;;0.2518354248167589;;
278468;;;0.3689776309056141;
278476;;;0.37070995854888666;
278498;;;;0.012398609427299201
278503;;;0.2685038286812632;
278506;;;;0.013975968685187579
278520;;;0.2488671549294741;
278557;;;0.24758688433490095;
278567;;;0.2406437538951881;
278571;;;0.2678377601993158;
278592;;;0.286273706153337;
278601;;;0.40514356167738286;
278602;;;;0.006526363186295514
278604;;0.254065439976215;;
278614;;;;0.008311888186426919
278615;;;;0.005997583924408745
278618;;0.25500821514498573;;
278624;;0.25235636489445;;
278628;;;;0.00504511671996688
278638;;;0.34712309856935397;0.004355481437092856
278646;;;;0.005511946603676043
278648;;;;0.00616987132126523
278688;;;0.3279009200635079;
278690;;;;0.005536570933475038
278693;;;;0.0059701709786088575
278709;;;;0.005179734748512632
278711;;;0.3136829170580876;
278717;;0.25380453647286383;;
278718;;;0.29870513785181707;
278724;;;;0.0046942543088600575
278726;;;;0.004533632352574646
278727;;;;0.005439952446982255
278744;;;;0.005359503408641109
278745;;;;0.005634034507005836
278746;;;0.2147661978344435;
278747;;;0.22201441246094;
278775;;;0.30207089110997287;
278784;;0.2508554496863509;;
278855;;;0.29862543113937956;
278861;;0.251909230459183;;
278865;;;;0.005151138100502384
278869;;;0.2732468805491538;
278871;;;;0.004869620342803582
278879;;0.253677708706741;;
278884;;;;0.00481909539113512
278910;;0.2495858910296027;;
278912;;;0.30964810120363107;
278913;;;;0.00489436602721971
278943;;0.2527687896616684;;
278945;;;0.2720099690445815;
278956;;0.2497446256284559;;
278963;;;;0.004842388937619124
278968;;0.24911439203192853;;
278969;;;0.23460291013560963;
278978;;;;0.005389104713799608
278981;;;;0.005007539710267239
278996;;0.25152175942638966;;
278999;;;0.24556617813290027;
279001;;;;0.005277941070814807
279031;;;;0.00509486117077107
279032;;;;0.007783649606294962
279044;;;;0.006469347529761804
279059;;;;0.0059825881077200105
279117;;;;0.00547726892838607
279133;;0.2513548438101614;;
279134;;0.25194024061575804;;
279156;;0.250833012811996;;
279158;;;0.30530641884084697;
279169;;;;0.00932799051552402
279187;;;0.7987976192927153;
279206;;0.25203689071140345;;
279222;;;;0.009418150398013081
279232;;;;0.009730519462790355
279241;;;;0.013294723851401291
279259;;;;0.008448307412514788
279272;;;;0.013596006859081244
279285;;;0.6820379142910808;
279294;;;0.6613507548069896;
279300;;0.25353378666508175;;
279311;;;0.6889112435023793;
279317;;0.2533832150491122;;
279335;;;0.7145376766361035;
279340;;;0.7192732593827205;
279351;;;;0.015903299316465613
279375;;;0.5933758378892869;
279408;;0.25653703215341284;;
279434;;0.25093970953705047;;
279491;;0.2536843400622004;;
279497;;;0.19163434992317807;
279505;;0.2546200127198244;;
279538;;0.2545767575709619;;
279549;;0.2536455387388501;;
279623;;;0.48996904987169065;
279642;;0.2544129045908545;0.3422071116734493;
279649;;;0.2954910949525267;
279692;;;0.2650037035167798;
279719;;;0.22772520249189254;
279756;;;0.23406605221440024;
279758;;;0.2511770011427138;
279769;;;0.22152067032517153;
279837;;0.2525052490216655;;
279865;;;0.6597258175443088;
279868;;0.2577153984236351;;
279872;;;0.6042955513092206;
279878;;;0.6131457205951006;
279879;;0.2551776995303834;;
279884;;;0.6218037199381573;
279928;;0.2538992443777519;;
279961;;0.25493813257291364;;
279968;;;0.16767353736248403;
279984;;;0.16560125966933303;
280004;;;0.1912179914128571;
280032;;0.2500770407425166;;
280050;;0.2522312411614547;;
280081;;0.252065887671046;;
280085;;0.25362318064525713;;
280106;;;0.721644775172799;
280115;;;0.7138486317857589;
280123;;0.2548017271029319;;
280128;;;0.7229652672635571;
280202;;;0.330473223823158;
280203;;0.25393587166439424;;
280211;;;0.28582907403231017;
280246;;;0.37137261129641275;
280321;;;0.1913159167555376;
280332;;0.25264853111914864;;
280355;;0.2535660495197045;;
280363;;;0.16054520141115436;
280364;;0.25521276665539583;;
280383;;0.2529194566711348;;
280425;;;0.16809950434988585;
280427;;;0.16852113142421277;
280435;;;0.16909577353969985;
280484;;0.2514209671768577;;
280485;;0.2531107324978856;;
280509;;;0.2903465203951222;
280518;;;0.28948702143430305;
280524;;;0.293240441681232;
280542;;0.25094432182950577;;
280555;;;0.21291829319205102;
280588;;;0.24181708873985142;
280600;;;0.26774384169410104;
280606;;;0.28861527858333713;
280633;;0.2497345169012104;;
280636;;;0.2773933870038662;
280656;;;0.28636416207901516;
280659;;0.25193138916193214;;
280661;;;0.3193488581095867;
280684;;0.25207270891480804;;
280689;;;0.34920427357046935;
280692;;;0.36268366799570484;
280700;;0.2544237790550985;;
280708;;0.2547864821719594;0.38129428980195645;
280751;;;0.38997934315973204;
280759;;0.2543948996898351;;
280781;;0.2552917193711397;;
280783;;0.254086776035078;0.3820983820057875;
280811;;;0.3869646769137721;
280826;;;0.32509158752096246;
280850;;;0.3334734477258007;
280859;;;0.30694637339003117;
280860;;;0.29999312749258433;
280882;;0.25200145152427944;;
280884;;0.2539815616036931;;
280886;;;0.14245570937781027;
280894;;0.25297272651525127;;
280896;;0.25143933327888845;;
280935;;0.2523418886313247;;
280972;;;0.12192083646520446;
280991;;;0.13422576628588545;
281006;;;0.13626886215249456;
281099;;0.2564735075215929;;
281100;;0.254320765848703;;
281117;;;0.5296476691816095;
281126;;0.24973417281431143;;
281173;;0.25107305668890434;;
281196;;;0.46028860973427876;
281229;;0.25304111966508436;;
281234;;0.25140579745167213;;
281277;;;0.3191237286333255;
281315;;;0.22898311216027922;
281335;;;0.256895022944003;
281345;;;0.2444831795454545;
281389;;0.25239277459418985;;
281433;;;0.5599622989362104;
281448;;0.24995627242879181;;
281476;;;0.34952705051403776;
281509;;0.24741538680667352;;
281514;;;0.17953072044350493;
281526;;;0.15617262542044585;
281532;;;0.15226513747505155;
281533;;;0.143496569016612;
281564;;0.24945771370334935;;
281579;;0.25159299486140063;;
281600;;;0.24666198492669944;
281611;;;0.2676076513960679;
281642;;0.25173171841505515;;
281651;;;0.25146964075713363;
281698;;;0.3077793988941939;
281715;;0.25298425067689556;;
281739;;;0.18540662731622148;
281745;;;0.17393782980764427;
281756;;0.25398088378073935;;
281778;;;0.20715677070644056;
281784;;0.25115050920466153;;
281795;;0.24980696961950732;;
281829;;0.25440120526278864;;
281831;;0.253594461313446;;
281850;;0.25267300193967057;;
281891;;0.25085045954796814;;
281918;;;0.26471864751235374;
281923;;;0.25281827844682003;
281958;;;0.2594484903617542;
281997;;;0.12540848229941814;
282013;;0.25104200878680927;;
282033;;0.25034042271007206;;
282050;;0.2508788454237003;;
282056;;;0.3776977424997685;
282075;;;0.36402143343129933;
282077;;0.25422018075949726;;
282084;;0.25412056628111235;;
282089;;0.25358730150734;;
282125;;0.2539821679175287;;
282132;;0.25316373665709024;;
282151;;;0.36990489361217505;
282164;;;0.28851825345694615;
282172;;;0.2757438114035009;
282203;;0.2511108862705844;;
282228;;;0.30751356985943934;
282258;;0.24964642354400546;;
282263;;;0.31515465942440735;
282309;;;0.3671905267584362;
282314;;;0.42784411771723485;
282329;;;0.5906496520279688;
282338;;;0.7775426553057803;
282357;;0.2530134157977082;;
282376;;0.2503635107703015;;
282412;;0.25377216685202053;;
282448;;0.25497481019468204;;
282457;;0.2562501604877845;;
282482;;;0.28285804896561373;
282491;;;0.25505640227617077;
282499;;0.2532876241947004;;
282501;;0.25466546039483196;;
282537;;;0.2602085330578965;
282605;;0.2515538365062979;;
282625;;0.24947427187313398;;
282632;;;0.26682604754408934;
282651;;;0.27371955406334614;
282660;;0.2545294926761279;;
282686;;;0.4843405401984553;
282727;;;0.5150571285103142;
282782;;0.2499197011723282;;
282789;;0.25671892381836314;;
282812;;0.2552144415915423;;
282849;;0.25620553037429783;;
282854;;0.25367713773430856;;
282856;;;0.29196715872422974;
282878;;0.2541947767790933;;
282911;;0.250779376451141;;
282930;;0.2533935925896402;;
282934;;;0.2946804780153307;
282948;;;0.32470729985926927;
282966;;;0.5681031404882256;
282996;;;0.45604834116510173;
283022;;0.2530816271165719;;
283046;;0.25256858459371845;;
283068;;0.2524063520981876;;
283072;;0.25229609596020364;;
283086;;;0.6565011492731418;
283088;;;0.6499924360815538;
283095;;;0.5774083983425038;
283098;;;0.524362607231796;
283108;;0.25341664263984254;;
283116;;;0.4287966992006388;
283118;;;0.41693807976729347;
283127;;;0.3996739174441424;
283133;;;0.49391346704820305;
283145;;0.2551503570506486;;
283154;;;0.664189009585009;
283180;;;0.5942844580681743;
283190;;;0.5296640822685406;
283195;;;0.5075088939391814;
283217;;0.25493579254655474;;
283220;;0.25631378665935545;;
283221;;0.2552345878466049;;
283253;;;0.28616453324102953;
283276;;0.25092460888371004;;
283280;;0.2556082752451707;;
283282;;;0.29910044102779076;
283323;;;0.3224521084394383;
283356;;;0.21714110209825277;
283363;;;0.2111643379204201;
283367;;;0.19969848029671988;
283373;;;0.232832747708703;
283380;;0.25022981509227504;;
283402;;0.2532042847283531;0.2826370802051035;
283406;;0.2544260660199249;;
283415;;;0.30162732370955836;
283430;;;0.4093136672769745;
283433;;;0.4713598154904465;
283451;;;0.7397168811870074;
283455;;0.2527418458658277;;
283493;;0.25700865169940856;;
283499;;;0.305137593512568;
283522;;;0.3241142702940887;
283529;;0.2507523118313095;;
283543;;0.2533588970286689;;
283561;;0.2514903813384317;;
283569;;;0.3309859676635365;
283575;;;0.39494010350063347;
283582;;0.2532816185984794;;
283596;;;0.560124156850458;
283599;;;0.5438210287754232;
283600;;;0.5511794382939296;
283659;;0.2541723391021209;;
283667;;;0.8504407882775274;
283669;;0.24989709768214885;;
283673;;;0.855016094557032;
283676;;0.25225528626253024;;
283710;;0.2522065301197298;;
283719;;0.2537463923638974;;
283725;;;0.48800165122230366;
283734;;;0.2525091351089399;
283738;;0.2536664046177548;;
283744;;0.2504646108998976;0.30646198488332566;
283757;;;0.3101828945337075;
283764;;;0.34108144963440257;
283768;;0.2509849622542748;;
283773;;;0.3975837380710445;
283779;;0.2550354694500341;;
283797;;0.2519559192763323;;
283850;;0.25353580166229794;;
283872;;;0.7570605986615724;
283884;;;0.6194878998911065;
283940;;;0.1774651889881531;
283969;;;0.23249737853634567;
283988;;;0.21533657304951248;
283999;;0.2515478159747353;;
284017;;0.24991289642884618;;
284018;;0.2541469191612986;;
284024;;;0.26087286076930405;
284025;;0.25303913551425006;;
284061;;;0.25884737944096103;
284065;;0.2518738537458982;;
284091;;;0.23256865590008846;
284114;;0.2508015828053578;;
284132;;0.24819184141182138;;
284151;;;0.2227898111973814;
284174;;0.2542052305276279;;
284176;;0.2501893434640745;;
284185;;0.2502262343027677;;
284187;;;0.2787387668803796;
284268;;;0.44328271471798375;
284274;;;0.43146166865074664;
284287;;0.24735136741159702;;
284340;;;0.26441683073471445;
284348;;0.25142152258544637;;
284362;;;0.24651988340222863;
284366;;0.252135760332892;;
284411;;0.25329913055011;;
284412;;;0.2918827658507266;
284428;;0.2516537605287559;;
284449;;0.25340400527016094;;
284454;;0.25260827425507903;;
284455;;0.2486194624360638;0.3477380196473123;
284457;;0.2498029566575397;;
284483;;;0.49459505984115626;
284501;;;0.6534087823526973;
284523;;0.2547565460492096;;
284527;;;0.5612860209733413;
284529;;0.25359040771873964;;
284549;;0.2556880942548394;;
284554;;0.25404863097258934;;
284560;;;0.692921450519237;
284578;;;0.6262068128594586;
284583;;0.2537934280045169;;
284584;;;0.5786094240362343;
284606;;0.25568965015869005;;
284609;;0.2525103247270468;;
284613;;;0.29759813757248277;
284615;;0.25156954876156856;;
284643;;0.24930693789124714;;
284646;;0.2529780110061395;;
284657;;;0.3077931409473402;
284659;;;0.30265836388977685;
284687;;;0.2752282696033541;
284693;;;0.31475273003369697;
284717;;;0.43926111335809315;
284746;;;0.5206967678861667;
284758;;;0.5637481299779735;
284769;;;0.532232553122153;
284772;;;0.5280761495135163;
284781;;;0.47581922839926394;
284829;;;0.3140207564147883;
284836;;;0.33877303864056996;
284860;;0.25192335941297284;;
284952;;;0.20027327114356663;
284958;;0.25211919026073093;;
284960;;;0.190659101641249;
284985;;;0.17039807975033439;
284999;;0.25475613218798165;;
285036;;;0.23367014339082748;
285038;;;0.2207842307579616;
285101;;;0.24575050248522534;
285105;;;0.24851571780062298;
285112;;0.25456089794217607;;
285136;;;0.23057097578359764;
285142;;;0.24072604179486867;
285143;;;0.2457840234276829;
285151;;0.25202012329069645;;
285176;;0.2516758592737298;;
285181;;;0.5194766836329182;
285198;;0.2536846184456367;;
285215;;0.2502580566681669;;
285233;;;0.3371882393679285;
285234;;0.25556090285887056;;
285241;;0.25395620211535586;;
285300;;;0.24626897122243263;
285306;;0.2536697116922133;;
285308;;;0.2460348622220565;
285328;;0.2510314646059524;;
285342;;;0.27412957937259297;
285366;;0.25516540592536097;;
285368;;;0.25427881921177253;
285370;;;0.25704881740872765;
285371;;;0.24407219388809387;
285458;;0.2522833248346139;;
285518;;0.25266971862307575;;
285559;;0.2529537878879795;;
285587;;;0.21491174839531202;
285591;;0.25131956838300185;;
285599;;0.2511399633515643;;
285612;;;0.23229188627018982;
285631;;0.2538839662462895;;
285635;;;0.2340574069543755;
285646;;;0.2564499478171762;
285664;;;0.23465591205413916;
285684;;;0.2415159485170888;
285686;;;0.2202515616348193;
285725;;0.25175088322660044;;
285746;;;0.5865245275513733;
285759;;0.25149728159476825;;
285765;;;0.7426310251180455;
285773;;0.25263371772766985;;
285786;;0.2505416646092733;;
285840;;;0.217642522586867;
285864;;;0.16858160245419407;
285877;;0.250601589875328;0.16975535874267256;
285897;;;0.18983923136922443;
285907;;;0.19774235012305064;
285940;;0.2508392544341207;;
