Step;100 - MMD;60 - MMD;30 - MMD;10 - MMD
2727;0.023924747890193332;;;
2729;;;0.022203759525804778;
2730;;;0.025752855628957017;
2732;;0.02322983129256273;;
2734;;;0.026390615630572434;
2739;0.023370545087846917;;;0.027709353044233886
2740;;;0.021658256448412294;
2747;;;0.024410454331406983;
2748;;0.020721048228455163;;0.02573376618418094
2750;;;;0.025143412808864674
2755;0.023747478207508554;0.021384232534583436;;
2756;;;;0.025895186762580846
2760;0.023931226668745142;;0.023117878007029746;
2765;;;0.024643729989639596;
2770;0.024508788705582263;;;
2771;;0.024578310068149978;;
2773;;;0.024578650276927017;
2774;;;;0.025353493376222502
2775;;0.02187415821516353;;
2777;;;0.023527992154103727;
2780;;0.022828266412722786;0.02367012468231089;
2781;;0.023260199874695076;;
2790;;;;0.026144245556508405
2794;;;;0.02551499762349385
2796;0.025512192734377048;;;
2797;;;0.025800001605283174;
2800;;0.022084643857377295;;
2802;;0.023698674972682077;0.025971816576861484;
2807;0.023288484901779594;;;
2808;;0.021915775099953072;0.024634285714141446;
2817;;;0.02226269690134497;
2819;0.02182251781692629;;;
2822;;;0.02234146047589919;
2823;0.023511361665096264;;;
2828;;;0.02175876350357847;
2831;;;0.023440416920828933;
2832;0.02138958925639617;;;
2834;;;0.024482947272275735;
2835;0.021367735994366643;;;
2836;0.023113380757624202;;;
2837;0.023592336268494107;;;
2838;;0.022820008892018184;;
2842;;0.022152121063950314;0.02216225615562728;
2843;;;;0.025653944899122594
2849;;;;0.02693972839543962
2852;;;;0.024946728133408813
2853;;;;0.02391578263827765
2859;;;0.02547145204219542;
2861;;;0.023185097505317775;
2863;;0.02250636017994395;;
2870;;;;0.02554433420204355
2875;0.02527627865284232;;;
2882;0.024045102822856657;;;
2883;0.024057881580931584;;;
2884;;0.02407480799033862;0.022541408281182562;
2886;;0.024215786329990163;;
2887;;0.02202446691041121;;
2889;0.022354690248900855;;;
2891;0.02250358514765438;;;
2900;;;0.022494363835355635;
2904;;;0.02249457673249533;
2905;0.023124011509590092;;;
2910;0.02278799097861406;;;
2911;;;;0.02581321024396971
2912;;0.02279334976884212;;
2914;0.023131399778125894;;0.022094779710341128;
2918;0.021552366678051382;;;0.025182911711144396
2922;;;;0.024978272942547064
2923;0.022063100328952756;;;
2924;;0.022384670933563944;;
2925;0.023043893543784832;;;
2927;;;;0.024224462840067962
2933;;;0.024615175209308504;
2939;;0.02345399681155591;;
2940;;0.022036645408302802;;
2941;;;0.02642134152607839;
2943;0.022815326945160586;;;
2955;;;;0.0258708958551645
2957;;;;0.025168081744951498
2959;;;;0.026627084674823998
2961;;;0.025410229070012946;
2962;;;0.025602977331305066;
2965;;0.02227845965814662;;
2966;;0.0239199149325946;;
2974;;;0.020834536558392625;
2975;0.0228226745328296;;;
2977;;;;0.027326939959605834
2979;0.022589956312779214;;;
2983;0.02331427660155022;;;
2984;;;;0.02419102716024768
2986;;0.023734126827691826;;
2989;;0.021308897849436903;;
2995;0.02462587820558848;;;
2996;;0.022909270280959293;;
3003;;0.023304779877647508;;
3004;;;0.023969788555874727;
3005;;;0.0218225608905126;0.025817439544956633
3012;0.023648730904306248;;;
3013;;0.023394046253369494;;
3014;0.02180358025347201;;;
3015;0.022319174677448317;;;
3017;;;0.025452760166146393;
3019;;;0.023883765322688322;
3022;;0.023520535114820273;;
3025;;0.024302260435306977;;0.026319478444848776
3029;;;0.02340890407516477;
3030;;0.023990760322015692;;
3031;;0.022442721703105795;;0.023946959564017878
3036;;;;0.024634922900744927
3039;0.022771240738708065;;;
3040;;;;0.025370244194930336
3042;;;0.024945247650881686;
3045;0.02221116807971557;;;
3049;0.023213201047668663;;;
3051;;;;0.024529012047072862
3053;;0.022545008306351366;;
3056;0.023278945008091467;;;
3060;;;;0.024950845993706783
3065;;0.02452940827651162;;
3067;;0.022774661246077355;;0.025015577405476608
3071;;0.023437714906735407;;0.025893049459473794
3072;;0.02543785850457675;;
3079;0.023198440842447376;;;
3083;;;;0.026082621598263966
3084;;0.022740868262523972;;
3085;;;;0.025931986272188845
3089;;;0.024271068061490597;
3090;;;;0.025362128464933797
3098;0.02169598344835899;;;
3100;;;;0.02601194460203854
3105;;;;0.02400506157173804
3108;0.021810819880039856;;;
3111;;;0.021824348827250983;
3122;0.02344075470306667;;;
3129;;;;0.024863041458288604
3130;;0.020921206659886837;;
3131;;;0.021934596159630393;
3139;;0.021789688381815275;;
3140;0.021627094626357535;;;
3143;;;;0.028070721429432066
3149;;;0.023668661548647663;
3152;;;;0.02368292160718971
3154;;;0.023666565699743902;
3155;;;0.023849593672430724;
3157;;0.02136527758293011;;
3158;;;;0.02494692839371143
3161;;;0.024002797457068903;
3164;;;;0.024532065289878946
3168;;;0.023154365349103367;
3172;0.023912004813619825;;0.023519095108662458;0.024576529779142597
3173;;;0.02332918264252637;
3174;0.02224948662217091;;0.02469099295100191;
3175;0.02177339355999003;;;
3183;0.02228876173901395;;;0.024506894687262637
3193;;;0.02202131228124804;
3200;;;0.02434838063720096;
3203;;0.02133903880965965;;
3204;;0.022691815608188004;;
3206;0.022605991920762958;;;
3207;;;;0.02439723841526603
3211;;0.022666221418436328;;
3214;;;;0.026367209935921454
3219;0.0200622181592649;;;
3227;;;;0.023626600070241366
3230;;;0.026566991934027007;
3232;;;0.023780106684026914;
3233;;;;0.023789580262495502
3239;;;;0.02553401933917504
3242;0.025018589328501095;;;
3244;;0.023141648418059657;;
3246;0.02321017805077835;;;
3247;0.02307686865837194;;;
3249;0.021486980249152188;;;
3251;;;0.02510474033016452;
3258;;;;0.02384985771963377
3263;0.022983315796964443;;;
3264;0.022208458925293495;;;
3266;;;0.020402248330765427;
3272;0.021670295140542584;;;
3274;;;0.02462608626377849;
3280;0.023727177800888843;;;0.02604538331412115
3282;;;;0.02514425166883333
3283;;0.021379226120273098;;
3284;;;0.023027752028127624;
3288;;;0.024776635079945097;
3291;;;0.022570935415264615;
3299;;0.02103465532788079;;
3305;0.024786012048441552;;;
3307;;0.02666509157446767;;
3311;;0.024154002884753167;;
3316;;;;0.02681624189726406
3317;0.02091354049484656;;;
3331;;;;0.0253344391135496
3333;;;;0.02505055898100117
3334;0.02310089591297343;;;0.024704680016474467
3335;0.021388972963557684;;;
3336;;;0.021014116201476862;
3337;;;0.023260482240986702;
3353;0.023527916076781008;;;
3354;;0.02218316367045209;;
3356;;;0.02297604706868095;
3357;0.0253233160861549;;;
3359;;0.024174112359055033;;
3361;;;;0.024239238850391198
3367;0.02256106060367541;;0.024809253721372826;0.02547590330574251
3369;0.024708617588212245;;;
3371;;;0.025708476554144988;
3373;;;;0.023760868432461724
3374;0.02434192650331951;;;0.026404759833992708
3376;0.023547510173604902;;;
3377;;;0.023201818872035818;
3380;;;;0.02516715092159627
3383;0.02288599472406072;;;
3390;;0.023143840451322395;0.022750473418925;
3392;0.022963072872772494;;;0.02305394767502017
3395;;0.021557844747803256;;
3396;;;0.02188952360946672;0.026110007917996614
3399;0.02183183654658649;;;
3402;0.023482008176676727;0.023793727847118862;;
3404;0.021702093442293846;;;
3407;;;0.02494069330572163;
3413;;0.02339906867795344;0.02501216650020227;
3414;;0.023012695772615943;;
3415;;0.02176414145311162;;
3418;;0.02438223419774832;;
3422;0.02239987670590954;;;
3425;;;0.02259179289050839;
3426;0.0248890454055522;;;
3428;;;0.020546779060125198;
3431;;;0.024053757540841547;
3437;;;0.02385133170589121;
3444;0.02178501157639051;;;
3449;0.022387172830015623;;;
3451;0.02420130542112381;;;
3455;;0.022241544910336197;;
3459;0.02419118830401107;;;
3461;;0.024659554334834632;;
3462;;;;0.025132174415447184
3464;0.023859884304711754;;;
3466;;;0.022784927576749048;
3467;;;0.023256134598239386;
3470;;0.02267135731979969;;
3471;0.022194395992797433;;;
3474;;;;0.02421285708928933
3478;;0.023568068343509996;;
3482;;0.02442638069841946;;
3484;;;;0.025179379054357465
3485;;;0.02421239733425873;
3486;;;0.02437624668952909;
3487;;;0.023601112932346957;
3488;0.025208714005801436;;;
3493;;;;0.028230772372688784
3500;0.022691531767077444;;;
3506;0.02340391665734115;;;
3507;0.023055470124461852;0.02168025226357434;;
3508;;;0.02112881144885681;
3509;;0.024521627558937942;;
3513;;0.022301426011714864;;
3519;0.023405778136243782;;;
3522;;;0.024932414856546903;
3525;;;0.0227661863126446;
3527;0.02508300179080525;;0.022521168278136994;
3529;;0.02437530654313308;;
3538;0.022909334369764833;;;
3541;;0.020936484006997214;;
3545;;0.022809174328275506;;
3549;;;0.02270791851020365;0.023924414510782976
3550;;0.02385194384879158;;
3552;0.02031047962505994;;;
3553;0.02173890133097628;;;0.025301710750055273
3555;;;0.0229316092135205;
3556;;0.024110802787075503;;
3558;0.02301858010375496;;;
3559;0.02266871486698041;;;
3560;;0.022931084422096293;;
3561;;0.02352608710934112;;0.024361351048502955
3567;;;;0.02552851815417606
3568;;;0.021490996191802725;
3569;0.02295148844573941;;0.024072351772724043;
3572;;;0.022764530614900635;
3573;0.022425463697340053;;;
3575;0.023100545749940027;;;
3577;0.020528441511595885;0.021766297360443443;;
3579;0.021849129011503876;;;
3580;;0.02413628808492657;;
3583;;;;0.02428706787281948
3584;;;0.023333130762413223;
3587;;0.020694232052641426;;
3592;;;0.023838752480931813;0.02474252990253406
3598;;0.02249190158078812;;
3599;;;0.024632815864037927;
3600;0.02283574558250029;;0.02337601416747176;
3606;;;0.02637675075361573;
3609;0.022141243211091066;;;
3610;;;;0.024294620658116772
3611;;;0.022797326173833288;
3613;;0.02338894780339673;;
3614;0.02369028510637977;;;
3618;;;;0.02325710064015829
3625;;;0.02585274656642217;
3628;0.02496162199683738;;;
3630;;0.02148471255401596;;0.023969030326909335
3631;;;;0.02777978722780361
3633;;0.023668220708558063;;
3634;;;0.022932613822011838;
3635;0.022643944183120934;;0.025473546980960715;
3636;;;;0.0249998479921007
3639;;0.02393754535823517;0.023083343972212567;
3648;0.023832239242286224;;;
3654;0.022139817104066706;;;0.025624658109800913
3663;0.024371089803489898;;;
3675;0.02284617380388143;;;
3676;0.021192989995774236;;;0.026536337621779038
3681;0.022810333389737425;;;
3683;;0.023970280101765662;;0.023609369015967663
3688;0.023739210358412588;;;
3690;0.019943054195447618;;;
3692;0.022130431502181858;;0.022155664890860405;
3694;;;;0.024614391113441714
3695;0.025639564013455074;;;
3697;;;0.021871879472742217;
3702;;;;0.02768603292694377
3703;0.023876603376006944;;;
3708;;;0.0222990542792188;
3714;0.025436091595234467;;;
3717;;;0.021818445292488164;
3718;;;0.023063310791418767;0.0233270239669236
3724;;;0.02348698043411851;
3726;0.022302254542788225;;;
3728;;0.02138876623805075;;
3731;;0.023378899102094675;;
3739;;0.02319270648404287;;
3742;;0.02433345085630273;0.02379570367808964;
3743;;0.021791862664235717;;
3744;;;0.0235648951830279;
3747;;0.023744584248499456;;
3748;;0.022258870646660434;;
3749;;;0.023177658219048825;
3750;0.023481988021049727;;;
3754;0.0220997627478004;;;
3757;;;;0.02573667017554354
3758;;;0.022970855951318148;
3759;0.020789481036299517;;;
3760;;0.023011710668831342;0.020756737414239;0.024809508145607173
3761;;;;0.0256641864614921
3763;;;0.022314091541584702;
3766;;0.021698500125283238;;
3768;0.02219199453337073;;;
3773;;;;0.026016677364040175
3780;0.021912700467092983;;;
3782;0.024338346905547426;;;
3783;;;0.02491232036747132;
3785;0.024636673862841185;;;
3786;0.022675087529134996;;;
3788;0.022734897039457247;;;
3789;;0.023547043772072562;;
3794;0.023587840533507598;;;
3796;0.021498620329331253;;;
3797;0.023338277387020268;;0.0227910754956151;
3798;;;;0.026025905349649048
3804;0.021675176644023464;;;
3808;;;;0.02729199278849459
3809;;;0.023543861839491254;
3810;;0.023201013994866737;;
3811;;;0.02190407432406999;
3813;;0.02520081624061149;;
3814;;;0.024339404154325117;
3816;0.024657777907949596;;0.021879375764941866;
3817;0.025117227811391862;;;
3819;;;0.024546502098021783;
3820;;;;0.02477720390620114
3824;;0.02245224753740782;;
3825;;0.02418202710848455;;
3827;;0.023208642170729266;;
3828;0.024772886884375123;;;
3830;;0.022598698211599377;;
3831;;0.022927191531456337;0.022724901754443305;
3836;0.02335140151383286;;;
3837;;0.024052665376183002;;
3840;;;0.022399072602147907;
3844;;;;0.023901077209903976
3847;;;0.026975825223213123;
3848;;0.02069461075141088;;
3849;;;;0.023954315471737098
3852;;;0.022063873097396658;
3858;;;0.025204847343373415;
3859;;;0.02376918035458797;
3863;;;;0.024541037414791578
3864;;;0.02573280217074836;
3865;;;0.02234795856477756;
3867;0.02436940272667254;0.02523470080516904;;
3872;;;0.025432685733845162;
3876;;;0.025575263257863523;
3877;0.021992038533467373;;;
3879;;;0.023688757416012507;
3885;;;;0.023652927854142858
3888;;;0.023493519898343196;
3890;;;;0.024269461078342325
3892;;;0.02356256210528984;
3894;;;0.02592825047397096;
3900;;;;0.024182653306793034
3903;0.023316664241042395;;;
3905;;;;0.026211324819165105
3908;;;;0.028341286362837892
3911;;;0.02433725690433286;
3915;;0.02206223171439675;;
3916;;0.021437654224791436;;
3917;0.024585972665715994;;;0.02405086661731093
3919;;0.023052278628824974;;
3928;0.021680566769284926;;;
3929;;0.02123378271347487;0.022216519279026625;
3930;;0.021924096647496005;;
3931;0.022607651949535512;;;
3933;0.024280654250846245;;;
3938;;;0.02365448012085175;0.02478530609766927
3940;;;0.023529624021723927;
3942;;0.023602743016534866;;
3943;;;0.023424130727706827;
3944;0.023883505138313554;;;
3945;;0.021633924387282455;;0.024221196729836802
3948;0.021484769457686348;;;
3949;0.020230273733178983;;;
3950;0.020691441708035774;;0.023547020063271973;
3952;;;0.02453385137787467;
3956;;;0.026214886520943337;
3958;;;0.023297001124375216;
3959;;0.0239618257059942;;
3960;0.02357856168513406;0.023559306985894424;;
3961;;;;0.027025665749464578
3963;;;0.02409947133229412;0.025781608374962406
3966;0.0217795708248818;0.023004073620498666;;
3967;0.02602446263660596;;;
3968;0.025293230532948408;;;
3975;0.02238293619954812;;;
3977;0.022663500544268744;;;
3978;;;;0.025107802377006827
3980;;;;0.027539353305203185
3983;0.021413477827722738;;0.022475144317984808;
3985;;;0.02159909114083336;
3986;;0.019627227305992145;0.02162843247644608;
3990;0.02335575619718616;;;
3995;;0.022900948228429363;;
3997;;0.021920269055552388;;0.02586559748625472
4000;;;0.023881057891767088;
4002;;0.021635040702069785;;
4005;;0.023216449541624384;;
4006;;0.022663059713331546;;
4012;;0.022770566955226113;;
4013;;;0.02253311083238646;
4015;;;;0.024583079941952246
4019;;;;0.02366301699919321
4024;;0.024277933467788615;0.026334751712750404;
4032;;0.02664633964102625;;
4034;;0.025033396343050407;;
4035;;;0.020823744040634418;
4039;0.025437275468907894;;;0.024466430314920073
4044;;0.025741860861830113;;
4052;;0.023870962578925403;;
4053;;0.02442158114343629;;
4056;;0.020735638885994667;;
4064;;0.023618811990661015;;
4065;0.02205836541265349;;;
4071;;;0.02253491200849639;
4073;;0.023969267520286996;;
4075;;;;0.023820175244148034
4081;;;0.021617814729358642;
4084;;0.021412145080627554;;
4087;;0.021594531895360702;;
4091;0.021637004038749685;;;0.026073461647482254
4100;;0.022404223566407033;;
4104;;;0.022538945004756894;
4105;0.02219203413666415;;;
4106;0.02284940117144324;0.022966891884002805;;
4109;0.023433462684761763;;;
4111;0.02221718880480933;;0.020641403657044866;
4113;;0.022968309032919465;;
4116;;;0.023231759087753934;
4117;;;0.022494850568612723;
4119;0.021875351047385805;;;0.024368884864803375
4120;0.023138573924719075;0.0190250682554301;0.02267318864221335;
4123;;0.021900457054776556;;
4124;0.022345997782077187;0.02240886960665145;;0.024906707872826284
4125;;;0.022623078127269047;
4126;0.021179555084502588;;;
4127;;;0.023183116353482025;
4137;;0.020705988714725343;;
4143;;0.023397175692951744;0.019795173982359582;
4147;0.02415648839229989;;0.022674862393244843;
4149;;;0.0224018888229659;
4154;;0.022154817495972035;;
4162;;;0.02360765928166708;
4165;;;0.021788776153611078;
4166;0.022607433571322832;;;
4167;0.023010250109134878;;;
4169;;;;0.02344064755655295
4173;;;0.021584811312083618;
4176;;0.023436599037139294;;
4189;;0.022497914793154328;;
4190;;;;0.025846419950388666
4197;;;0.022426177287030558;
4198;;;;0.025345121783282243
4201;0.022207574589141466;;;
4202;;;0.02289480328633775;
4205;;;0.02255280528591641;
4209;0.02188918522528388;;;
4212;;;;0.024785796995237253
4214;;0.022367860904156933;;
4218;;0.022806863324819016;;
4219;;;;0.02419443640192115
4226;;;0.02352754728739953;
4227;0.024117148303240465;;;
